Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Paperless Billing,Monthly Charges,Total Charges,Churn Value,CLTV,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Number_of_Services,Tenure_Group,Monthly_to_Total_Ratio
0,1,1,1,-0.30015585439803716,0,1,-0.5487816199737862,-0.4349773736079976,0,-0.09830802464680437,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,3,3,0.037264442384924316
1,1,0,0,-0.9924020376385531,1,1,0.37850110611891075,-0.7208639048699018,0,0.04793367020337018,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,6,1,0.11773345701917132
0,1,0,0,1.5729808767233588,1,0,0.21065960910213194,1.2993788569016238,0,1.4283538302631102,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,6,5,0.013605181832968168
1,1,1,1,-1.1145631287986442,1,0,1.0565142821866886,-0.7851442561119688,0,-0.5184358994475948,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,1,0.19267611255238473
0,1,1,1,-0.0965540357978854,1,1,0.4831943171293762,0.06501522805730489,0,-1.4753468738429565,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,6,3,0.03265928091923726
1,1,1,1,0.3106496014024181,1,1,0.8255244991635975,0.5331323638527423,0,-1.5860848046254588,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,4,3,0.02567960678102116
0,1,1,1,0.880734693482843,1,1,-1.4710789550659844,-0.5488466849022837,0,1.3066266391739476,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,4,0.019774283785087294
1,1,0,1,1.6137012404433893,1,1,1.3805646972190828,2.3319233596259457,0,0.19755667591713258,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,6,5,0.01404904610545375
1,1,0,0,-0.1779947632379461,1,0,1.182810854199314,0.22909115548987,0,-0.8362791206248528,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,5,3,0.03583928571428571
1,1,0,0,-0.5851984004382496,1,1,0.6925807391503077,-0.29922538955045447,0,1.3252238489236807,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,2,0.05341653666146646
0,1,0,0,1.0843365120829946,1,1,1.3755793062185846,1.7543487417223624,0,0.5880980806615294,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,6,4,0.01696445694559867
1,1,0,0,-0.4223169455581282,1,1,-0.45405919096431707,-0.4618454133515931,0,0.7850594384655216,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0.04141340465191669
0,1,1,1,-1.2774445836787656,1,0,-1.491020519067978,-0.9970002936304354,0,-0.2961147101666936,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9521531100478469
0,0,0,1,1.6137012404433893,1,1,-1.2982520670487077,-0.15103204718799515,0,0.5737275094912809,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2,5,0.013258357408171688
1,1,0,1,0.7178532386027215,1,0,1.1512367111961581,1.2264954387465827,0,1.7571863117470288,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,5,4,0.019641357506298474
0,1,0,0,0.6364125111626608,1,0,0.16412929309748078,0.3282028981565163,0,-0.8100739614320469,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,5,3,0.023043988560659912
0,1,0,0,0.6771328748826912,1,1,1.116338974192669,1.1512516919769564,0,-0.0636495882950289,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,5,4,0.02011165187517893
1,1,0,0,-0.1779947632379461,1,0,0.6875953481498096,0.004484931623457351,0,-0.3197838862118086,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,3,3,0.03729975118948885
1,0,1,1,1.4508197855632678,1,1,1.0349109211845293,1.8633209226200327,0,0.5745728372071779,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,5,0.014744319055379602
1,1,1,1,-0.7888002190384014,1,0,1.1961052302006432,-0.4263963658409543,0,1.3395944200939292,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,5,2,0.07665969183945216
0,1,1,1,-0.8702409464784621,1,1,0.8122301231622688,-0.5688763894073616,0,-0.5632382683901338,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,4,1,0.08998285080197721
1,1,0,1,1.6137012404433893,1,0,-1.2965902700485417,-0.18332663683054362,0,0.010739250703903821,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2,5,0.013805490027879048
1,1,0,0,1.5322605130033284,1,1,0.642726829145324,1.6323616647255776,0,0.9870927625648958,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,7,5,0.014061899108799973
0,1,0,0,0.6771328748826912,1,0,0.4831943171293762,0.715914447034543,0,1.661664279850672,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,6,4,0.02031536205151853
0,0,0,1,1.4100994218432374,1,1,1.4054916522215746,2.145369162489995,0,-0.23186980375852448,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,6,5,0.014985651291383776
1,1,1,1,0.5549717837226001,1,0,-1.4860351280674797,-0.6078328411209822,0,-1.2327378193805283,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,3,0.02220376522702104
0,1,0,1,0.18848851024232702,1,0,-1.504314895069307,-0.6505393476428222,0,-0.4026260023697109,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0.024187546514512527
0,0,0,1,-0.7888002190384014,0,0,-0.6468276429835875,-0.7726367203692605,0,-0.23863242548570018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,2,2,0.08556048729813956
0,1,0,1,1.6137012404433893,1,0,1.6747027662484868,2.6779651818408756,0,0.3049132958360468,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,8,5,0.013789263175542169
1,1,0,0,1.4508197855632678,1,1,0.2721460981082788,1.1795094579141865,0,0.08343743427104261,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,5,5,0.014724731291315537
1,1,0,0,-0.7073594915983407,1,0,-1.4993295040688086,-0.8590203358338914,0,1.2914107402878023,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0.05889405065188071
0,1,1,1,-0.3408762181180675,1,1,-1.502653098069141,-0.7983356253785289,0,-1.5970740649321191,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,2,0.04148981324278438
0,1,1,1,-0.3408762181180675,1,1,0.8238627021634315,-0.008993206540201946,0,0.8045019759311518,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,2,0.03961775831176588
1,1,1,1,-0.21871512695797646,1,0,-0.47898614596680894,-0.38311632152491604,0,0.9955460397238654,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0.035649803518957766
0,1,0,0,1.5729808767233588,1,0,0.7474200401557899,1.786334503321881,0,-0.22426185431545181,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,7,5,0.013784223580896409
1,1,0,0,1.4100994218432374,1,1,-1.461108173064988,-0.3828736709196783,0,1.0361217700869196,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,5,0.014721494797933329
0,1,0,1,1.247217966963116,1,1,1.478610720228884,2.012528985695304,0,1.0986760210632949,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,7,5,0.015966619899450488
1,1,1,1,-1.2774445836787656,1,0,-1.4760643460664828,-0.9968017613170591,0,-1.4812641678542353,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9531615925058547
1,1,1,1,-1.1552834925186746,1,1,-0.29452667894836937,-0.9005577076214042,0,-0.7230052066946598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0.23340292275574112
1,1,0,0,0.7992939660427822,1,0,0.47987072312904416,0.7661431223187527,0,0.09189071143001223,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,6,4,0.019714733776416995
1,1,1,1,-0.9109613101984924,1,1,-1.3547531650543558,-0.905829843498842,0,0.7596996069886127,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,2,1,0.1054713249835201
1,1,1,1,1.4508197855632678,1,0,1.2160467942026365,2.1313616048239985,0,0.4570722846975001,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,6,5,0.014251063381024361
0,1,0,1,0.7992939660427822,0,0,-0.9742016520163136,-0.14152455529186242,0,0.9372184273269749,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,4,0.01808719610194138
1,1,0,1,1.5322605130033284,1,0,0.48651791112970877,1.433476405014364,0,1.344666386389311,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,7,5,0.014358306660156606
1,1,1,1,0.43281069256250915,0,1,-0.9825106370171443,-0.3600203957354705,0,0.733494447795807,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,2,3,0.024032225029016183
1,1,1,1,0.7992939660427822,1,0,-1.4993295040688086,-0.5535452829855234,0,0.6396630713312441,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,4,0.01915111349349447
0,1,1,1,-0.8295205827584317,0,0,-0.49560411596847015,-0.7622027443440382,0,-1.0991760402688082,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,4,1,0.09012836738383656
0,1,0,0,0.9621754209229036,1,0,0.13255515009432434,0.6775094739691901,0,1.7698662274854833,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,5,4,0.018014359081857247
1,1,1,0,-1.318164947398796,1,1,-0.09511103892843457,-1.005779833710855,0,0.6658682305240499,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,1,61.9
1,1,1,1,0.3920903288424788,1,0,0.50313588113137,0.4560356488249372,0,-1.5362104693875378,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0.02410692734733285
1,0,0,1,-0.4223169455581282,1,1,0.830509890164096,-0.1503702728100741,0,-0.1862221071000885,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0.04626527140574256
1,1,1,1,-0.21871512695797646,1,1,-1.5076384890696393,-0.8027253954187387,0,1.3311411429349596,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,3,0.04205962059620596
1,0,0,1,0.758573602322752,1,1,0.9601300561770538,1.1291704869003232,0,-0.20059267827033686,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,5,4,0.019348573907833438
1,1,1,1,-1.2774445836787656,1,1,-1.491020519067978,-0.9970002936304354,0,0.16036225641766622,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9521531100478469
1,0,0,0,1.5729808767233588,1,1,0.2704843011081128,1.2617459539438451,0,1.6937867330547565,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,6,5,0.01418108604942955
0,1,0,0,1.4915401492832983,1,1,-1.3015756610490399,-0.26750433770210424,0,1.3970767047749226,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,5,0.015289058767319636
1,1,0,0,-0.748079855318371,1,0,-1.4960059100684764,-0.8692998978375988,0,-0.3738848600292142,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0.0636378282584179
1,1,0,1,1.002895784642934,1,0,-0.3011738669490337,0.39347591096546486,0,0.17473282758791459,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,4,0.017556578200844733
0,1,0,0,1.6137012404433893,1,0,1.7528072252562945,2.819320188964817,0,1.3598822852754562,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,8,5,0.013550760572476386
1,1,1,1,0.6364125111626608,1,0,-1.4926823160681442,-0.6016562802603855,0,-0.5251985211747705,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,3,0.021646673936750273
0,1,0,0,-1.1552834925186746,1,1,0.46989994112804756,-0.8735352538562936,0,1.162075599755567,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0.26234413965087283
1,1,0,0,-0.055833672077855064,1,1,-1.4660935640654862,-0.6960473656978615,0,-1.192162089017474,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,0.029372021904558707
0,1,1,1,-1.2774445836787656,1,0,-1.4993295040688086,-0.9971105893600889,0,0.890725402952642,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9515738498789347
1,0,1,1,1.002895784642934,1,1,0.4981504901308714,0.9522781956820201,0,0.820563202533194,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,6,4,0.017964948639394487
0,0,0,1,1.2064976032430856,1,1,0.5047976781315361,1.1206115382792108,0,1.7647942611901013,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,6,5,0.01658455634496707
1,1,0,1,-1.1960038562387048,0,1,-1.1586611190347533,-0.9650807094687089,0,0.013275233851594709,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0.3206434316353887
0,1,1,0,1.6137012404433893,1,1,-1.4960059100684764,-0.3144462002426392,0,0.911013268134169,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,5,0.012595663265306123
1,1,1,0,-0.13727439951791576,0,1,-0.6567984249845842,-0.457632116478829,0,-0.9385637742483853,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,3,0.03618963368048574
1,1,0,0,-0.7888002190384014,1,0,-0.6634456129852487,-0.7590703456218785,0,0.23644175084839286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.07997143877186717
0,1,1,1,-0.8702409464784621,1,0,-0.45405919096431707,-0.7714455264890026,0,0.056386947362339804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0.09602555670393687
0,1,1,0,-0.46303730927815856,0,0,-0.3859255139575061,-0.4837722044067114,0,-0.7940127348300047,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,5,2,0.04488262117885492
0,1,1,1,-0.5444780367182193,1,0,-1.33148800705203,-0.8002547710745,0,-0.6663682497295633,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0.052907786226839455
1,1,0,0,0.10704778280226633,1,1,1.5018758782312098,0.6629504376549264,0,1.116427903097131,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,7,3,0.029061161917851668
1,1,1,0,-0.30015585439803716,1,0,-1.461108173064988,-0.8027474545646693,0,-0.9520890177027367,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,3,0.04509973980919341
0,1,1,1,1.4100994218432374,1,1,-1.3015756610490399,-0.21590799537019123,0,0.6616415919445651,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,2,5,0.014290897926145088
1,1,0,0,1.6137012404433893,1,1,1.4503601712260603,2.4209981908941223,0,0.015811216999285598,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,7,5,0.013954236797219452
1,1,1,1,0.43281069256250915,1,0,-1.502653098069141,-0.6192374195671554,0,0.3978993445847127,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,3,0.02228809211651371
0,1,0,0,0.9214550572028734,1,1,0.6759627691486464,1.0240807156864566,0,-0.31640257534822075,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,4,0.01849216093177892
1,1,1,1,-0.21871512695797646,1,1,0.142525932095321,-0.21462856490621046,0,-0.9799848323273365,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0.03848404625888254
0,1,1,1,-0.7888002190384014,1,1,0.179085466098976,-0.6145829397757772,0,-1.19047143358568,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.07902444519544892
0,1,1,1,1.5322605130033284,1,1,1.541759006235197,2.407895058211285,0,-0.13550244414627072,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,7,5,0.014363155888377022
0,1,0,0,-0.5444780367182193,1,1,0.8172155141627669,-0.26157042744674536,0,0.06145891365772158,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,2,0.05293716858725597
0,1,1,1,-0.5037576729981889,1,1,0.8089065291619363,-0.17668683390540219,0,-1.1608849635292864,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,2,0.047387315516553646
1,1,0,0,0.43281069256250915,1,1,0.8803638001690798,0.7650401650222176,0,1.254216320788336,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,5,3,0.022728404901863106
1,1,0,0,-1.1145631287986442,1,1,0.8504514541660894,-0.8140858555730505,0,-0.32654650793898427,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4,1,0.20746268656716416
0,0,0,1,1.5322605130033284,1,1,1.3556377422165908,2.1686856797387475,0,0.17304217215612067,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,6,5,0.01466715765631188
0,1,0,1,0.3106496014024181,1,0,-1.517609271070636,-0.6616130389000349,0,-1.9816981756652372,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,3,0.024452694917424148
1,1,0,0,-1.0738427650786138,1,1,-1.4744025490663168,-0.9583085516679833,0,0.1924847096217508,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0.1878453038674033
1,1,1,1,0.26992923768238775,1,1,1.1861344481996465,0.6714652679841775,0,-1.438997782059387,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,5,3,0.02641544165987325
0,0,1,1,0.5142514200025698,1,1,0.6959043331506402,0.661053351104886,0,0.8425417231465151,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.02267735704268212
0,0,0,1,1.002895784642934,1,0,0.9717626351782166,1.3937920014850302,0,1.364954251570838,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,5,4,0.01727957058428846
1,1,0,0,1.6137012404433893,1,0,0.16911468409797886,1.2452898310795415,0,1.5492356936363758,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,6,5,0.01368708789324659
1,1,0,1,1.6137012404433893,1,0,-1.2932666760482092,-0.1797971734816312,0,0.9414450659064597,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2,5,0.013799914584667948
0,1,1,1,-1.1960038562387048,1,0,0.21065960910213194,-0.9116534580245476,0,-0.7601996261941262,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,5,1,0.33170048985304407
0,1,0,1,1.0843365120829946,1,0,0.9501592741760567,1.3706519574037235,0,0.34971566477858584,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,5,4,0.017327146171693734
0,1,1,1,-1.1552834925186746,1,1,-0.47233895796614456,-0.9018150789394542,0,-0.1997473505544399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.21360659201352206
1,1,1,1,-0.21871512695797646,1,1,0.5496661971360212,-0.003059296284842858,0,0.6405083990471411,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,3,0.03575512358166945
1,1,1,1,-1.1552834925186746,1,1,-1.46443176706532,-0.9688307642769284,0,-1.1608849635292864,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.24424778761061947
1,1,0,0,1.125056875803025,1,1,0.4748853321285456,1.051632588953904,0,0.7394117418070857,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,6,4,0.016947517365577567
0,1,0,0,-0.9924020376385531,1,0,-1.5192710680708021,-0.9167932390264013,0,-1.0543736713262692,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0.09398125308337445
1,1,0,0,-0.9924020376385531,1,0,-1.5009913010689746,-0.9506319688840988,0,-1.0028086806565544,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0.15555555555555556
1,1,1,1,0.10704778280226633,1,1,-1.481049737066981,-0.7038342442113994,0,-0.7771061805120654,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,3,0.029471841260577766
0,1,0,0,0.8400143297628127,1,0,-1.4577845790646555,-0.5001621498332234,0,-0.12366785612371324,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,4,0.018220652979381892
0,0,1,1,-0.5851984004382496,1,1,1.290827659210112,-0.20884906867236644,0,-1.9495757224611527,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,6,2,0.05732149279331618
0,1,1,1,-0.7073594915983407,0,1,-0.8628612530051836,-0.7397465337865831,0,-1.9292878572796255,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,2,0.06423841059602649
1,1,0,1,1.4100994218432374,1,1,0.785641371159611,1.5523310832889892,0,1.5644515925225213,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,5,0.015243219009190765
1,0,1,1,-1.0738427650786138,1,1,0.4964886931307054,-0.7862472134085039,0,-1.2741588774594794,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0.15984757320497392
1,1,1,0,-1.2774445836787656,1,1,-1.5109620830699715,-0.9972650033816037,0,-0.22341652659955485,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.9507389162561576
1,1,1,1,-1.1145631287986442,1,1,-0.2995120699488677,-0.8880060535868345,0,0.12232250920230289,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0.20806120544877776
1,1,1,1,-0.7888002190384014,1,1,-1.4893587220678117,-0.8923958236270443,0,0.6937640451486496,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,2,0.07732558139534884
1,1,1,1,-0.13727439951791576,1,0,0.827186296163764,0.15172973071089643,0,-1.4533683532296355,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4,3,0.03415693521040901
1,0,1,1,-1.2774445836787656,1,1,-0.62854787598176,-0.9855515968924009,0,1.1113559368017492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.9786552828175027
0,1,0,0,-0.5851984004382496,1,0,-0.2928648819482031,-0.5280669694355621,0,-1.9994500576990735,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0.051623915851633145
0,1,0,1,-1.2367242199587352,1,0,0.14086413509515497,-0.9405729983396984,0,-1.354465010469691,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,1,0.4637096774193548
1,1,0,0,-0.0965540357978854,1,1,0.6244470621434968,0.12814850371097536,0,-0.7120159463879993,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.03249455507156192
1,1,1,0,1.369379058123207,1,0,0.03118553308419093,0.926116048608207,0,0.5559756274574448,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5,0.015000342473572457
1,1,0,0,0.22920887396235737,1,1,1.001674981181207,0.5896478957272021,0,-1.6604736436243914,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,5,3,0.026235399820305483
1,1,0,0,0.47353105628253944,1,1,-0.09511103892843457,0.28426107946255696,0,-0.010393942193520246,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,3,0.021162031418266353
1,1,1,1,-1.2367242199587352,1,0,-1.4876969250676457,-0.9913531522721757,0,-0.40431665780150483,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0.5934718100890207
0,1,1,1,0.3920903288424788,1,1,0.09765741309083585,0.2658196334644896,0,0.5356877622759176,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,5,3,0.023480447411774907
0,1,0,0,1.0436161483629645,1,0,-1.3165318340505352,-0.3396377448955014,0,1.727599841690635,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,2,4,0.01664570785624462
1,1,0,0,1.0436161483629645,1,1,0.9335413041743955,1.3347176086826091,0,0.40466196631188844,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,4,4,0.017498892773343634
0,1,1,1,1.5729808767233588,1,0,1.5467443972356951,2.5174628360490843,0,1.3159252440488143,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,8,5,0.013935319085001691
0,1,0,1,0.6364125111626608,1,1,-0.1383177609327537,0.31126147408173677,0,-0.27329086183747564,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,3,0.02029300962745919
0,1,0,1,-0.9924020376385531,1,0,0.02453834508352634,-0.7567982535910162,0,-1.196388727596959,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,4,1,0.11585743344830636
1,1,1,1,1.4100994218432374,1,0,-1.4893587220678117,-0.4270581402188754,0,1.5314838116025398,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,5,0.015197105313273661
1,1,1,1,0.6771328748826912,1,1,0.32698539911376057,0.6355750375549246,0,0.09780800544129098,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0.02004648850551547
0,1,0,1,0.7992939660427822,1,0,0.9917041991802098,1.2115172786596358,0,1.5314838116025398,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,0.018819129466061905
